review_id,customer_id,product_id,rating,review_text,review_date
2046,5372,1306,3,Love this! Perfect for everyday use.,2022-12-28
2047,6969,625,2,"Poor packaging, but item is fine. 3 stars.",2023-12-24
2048,6101,34,3,"Great product, highly recommend! Fast delivery too.",2024-01-23
2049,6374,425,2,Love this! Perfect for everyday use.,2022-10-25
2050,6443,1181,4,Not what I expected—too small. Returning it.,2024-08-01
2051,7078,1401,5,Works as advertised. Satisfied customer.,2022-04-04
2052,5526,230,3,"Poor packaging, but item is fine. 3 stars.",2024-07-03
2053,450,1433,5,Love this! Perfect for everyday use.,2022-06-11
2054,4413,20,3,Works as advertised. Satisfied customer.,2023-04-26
2055,7125,259,2,Broke after one use. Disappointed.,2024-05-19
2056,7320,1213,1,Love this! Perfect for everyday use.,2024-06-01
2057,4178,442,1,Love this! Perfect for everyday use.,2023-04-11
2058,1430,1458,5,Average quality for the price. Does the job.,2022-07-31
2059,4010,1255,5,Not what I expected—too small. Returning it.,2024-06-23
2060,1363,635,5,Not what I expected—too small. Returning it.,2024-05-12
2061,2325,1431,3,Works as advertised. Satisfied customer.,2022-04-07
2062,7592,231,3,Broke after one use. Disappointed.,2024-12-22
2063,5153,849,5,Love this! Perfect for everyday use.,2025-01-18
2064,6125,1257,3,"Great product, highly recommend! Fast delivery too.",2024-06-24
2065,4246,1483,1,Average quality for the price. Does the job.,2024-02-17
2066,188,680,4,"Poor packaging, but item is fine. 3 stars.",2023-09-05
2067,5380,101,1,Broke after one use. Disappointed.,2022-10-04
2068,6395,702,5,Super comfortable and stylish.,2023-07-16
2069,7915,423,3,Works as advertised. Satisfied customer.,2024-05-26
2070,6882,168,5,"Poor packaging, but item is fine. 3 stars.",2025-01-12
2071,1610,428,5,Super comfortable and stylish.,2025-03-31
2072,457,789,3,Love this! Perfect for everyday use.,2022-03-23
2073,3379,628,5,"Poor packaging, but item is fine. 3 stars.",2023-11-20
2074,6378,875,4,Love this! Perfect for everyday use.,2025-01-16
2075,1586,498,2,Works as advertised. Satisfied customer.,2025-09-22
2076,5649,964,1,Not what I expected—too small. Returning it.,2023-09-30
2077,7509,564,4,Broke after one use. Disappointed.,2025-10-23
2078,88,1267,3,Broke after one use. Disappointed.,2024-03-03
2079,2688,1256,5,Excellent value! Will buy again.,2022-05-28
2080,217,413,3,Excellent value! Will buy again.,2022-06-30
2081,1854,874,4,Super comfortable and stylish.,2023-05-01
2082,3734,651,2,Not what I expected—too small. Returning it.,2025-05-30
2083,4960,1242,5,Not what I expected—too small. Returning it.,2024-06-06
2084,4928,1118,3,Broke after one use. Disappointed.,2023-07-22
2085,6285,851,1,Overpriced and underdelivers. Avoid.,2022-10-14
2086,708,654,1,Not what I expected—too small. Returning it.,2024-08-01
2087,6465,882,1,"Great product, highly recommend! Fast delivery too.",2024-06-28
2088,7188,203,3,Average quality for the price. Does the job.,2022-06-15
2089,7192,783,3,Love this! Perfect for everyday use.,2025-01-06
2090,5040,28,3,Super comfortable and stylish.,2024-09-19
2091,6892,136,2,Overpriced and underdelivers. Avoid.,2023-08-09
2092,748,586,4,Excellent value! Will buy again.,2024-09-17
2093,6917,400,2,Excellent value! Will buy again.,2022-11-25
2094,4689,1296,2,Average quality for the price. Does the job.,2024-08-24
2095,2293,801,3,Average quality for the price. Does the job.,2025-02-18
2096,1581,871,4,Love this! Perfect for everyday use.,2025-09-22
2097,5893,87,1,Not what I expected—too small. Returning it.,2022-05-27
2098,4009,1359,4,"Great product, highly recommend! Fast delivery too.",2024-05-14
2099,4704,950,5,Overpriced and underdelivers. Avoid.,2022-01-22
2100,228,898,5,Broke after one use. Disappointed.,2024-11-19
2101,4094,54,1,Average quality for the price. Does the job.,2025-07-13
2102,6169,1052,2,Love this! Perfect for everyday use.,2025-02-09
2103,5997,1143,2,Works as advertised. Satisfied customer.,2023-08-20
2104,493,264,1,Broke after one use. Disappointed.,2022-10-25
2105,977,484,3,Overpriced and underdelivers. Avoid.,2024-09-22
2106,4060,1003,5,"Great product, highly recommend! Fast delivery too.",2025-03-26
2107,6454,1425,2,Love this! Perfect for everyday use.,2022-11-30
2108,1109,406,5,Super comfortable and stylish.,2024-04-03
2109,4359,246,2,Not what I expected—too small. Returning it.,2025-06-18
2110,87,1431,3,Love this! Perfect for everyday use.,2022-06-27
2111,7089,90,4,Not what I expected—too small. Returning it.,2025-10-30
2112,7540,5,5,"Great product, highly recommend! Fast delivery too.",2025-07-24
2113,7269,178,3,Excellent value! Will buy again.,2022-11-22
2114,6241,951,4,Works as advertised. Satisfied customer.,2024-10-29
2115,4761,156,2,Super comfortable and stylish.,2025-10-03
2116,656,1329,2,Broke after one use. Disappointed.,2024-08-26
2117,4134,1366,3,"Poor packaging, but item is fine. 3 stars.",2025-02-15
2118,3259,549,3,"Poor packaging, but item is fine. 3 stars.",2025-08-05
2119,3048,748,2,"Great product, highly recommend! Fast delivery too.",2024-09-16
2120,3434,448,5,Super comfortable and stylish.,2025-06-29
2121,5689,1466,5,Excellent value! Will buy again.,2024-12-26
2122,3436,649,1,"Great product, highly recommend! Fast delivery too.",2022-10-31
2123,2921,1114,1,"Poor packaging, but item is fine. 3 stars.",2023-10-16
2124,6154,150,1,"Great product, highly recommend! Fast delivery too.",2024-01-23
2125,1095,19,5,Average quality for the price. Does the job.,2024-04-07
2126,950,1388,4,Overpriced and underdelivers. Avoid.,2022-10-29
2127,112,518,3,Not what I expected—too small. Returning it.,2023-02-15
2128,7770,341,3,"Great product, highly recommend! Fast delivery too.",2025-05-24
2129,1746,1500,3,Broke after one use. Disappointed.,2024-03-04
2130,2086,1157,5,Average quality for the price. Does the job.,2022-10-02
2131,358,743,3,Overpriced and underdelivers. Avoid.,2023-05-05
2132,1159,1223,4,Not what I expected—too small. Returning it.,2024-11-13
2133,2897,1193,4,Excellent value! Will buy again.,2024-04-16
2134,7857,504,4,Average quality for the price. Does the job.,2024-11-29
2135,1425,1002,1,Broke after one use. Disappointed.,2025-09-18
2136,6207,860,2,Super comfortable and stylish.,2024-08-21
2137,4197,919,1,Overpriced and underdelivers. Avoid.,2024-03-04
2138,1276,1026,4,Excellent value! Will buy again.,2024-07-25
2139,1020,1085,4,Overpriced and underdelivers. Avoid.,2023-06-08
2140,2021,1250,4,Average quality for the price. Does the job.,2023-08-17
2141,5494,300,3,Super comfortable and stylish.,2024-03-15
2142,3285,221,4,Not what I expected—too small. Returning it.,2022-07-01
2143,1474,1101,5,Love this! Perfect for everyday use.,2022-09-03
2144,1298,1135,1,Works as advertised. Satisfied customer.,2022-04-29
2145,6916,511,3,Not what I expected—too small. Returning it.,2022-08-31
2146,3845,138,4,Not what I expected—too small. Returning it.,2023-08-16
2147,4891,846,1,Love this! Perfect for everyday use.,2023-08-24
2148,4582,729,1,Love this! Perfect for everyday use.,2025-09-08
2149,4716,912,2,"Great product, highly recommend! Fast delivery too.",2025-08-23
2150,5119,1242,1,Excellent value! Will buy again.,2024-09-07
2151,6781,498,4,Super comfortable and stylish.,2023-05-02
2152,2098,896,1,Love this! Perfect for everyday use.,2024-01-24
2153,989,303,2,"Great product, highly recommend! Fast delivery too.",2022-10-09
2154,5300,262,3,Super comfortable and stylish.,2024-09-05
2155,4636,880,1,Overpriced and underdelivers. Avoid.,2022-12-05
2156,3885,1443,4,Average quality for the price. Does the job.,2025-01-04
2157,4704,1023,4,Love this! Perfect for everyday use.,2024-12-22
2158,7332,122,5,Average quality for the price. Does the job.,2024-09-08
2159,7738,166,5,"Great product, highly recommend! Fast delivery too.",2022-10-25
2160,5021,474,2,Overpriced and underdelivers. Avoid.,2025-11-27
2161,7344,552,4,Average quality for the price. Does the job.,2023-09-15
2162,915,699,5,Not what I expected—too small. Returning it.,2022-08-05
2163,7488,1430,1,Works as advertised. Satisfied customer.,2022-03-04
2164,1359,472,5,Works as advertised. Satisfied customer.,2024-12-08
2165,3748,1194,3,Not what I expected—too small. Returning it.,2025-08-13
2166,1043,219,5,Love this! Perfect for everyday use.,2022-06-26
2167,7770,329,1,Not what I expected—too small. Returning it.,2022-09-06
2168,7223,785,2,Love this! Perfect for everyday use.,2024-06-01
2169,6972,1230,3,Broke after one use. Disappointed.,2022-12-26
2170,4184,544,2,Broke after one use. Disappointed.,2023-02-20
2171,5568,239,2,Average quality for the price. Does the job.,2022-03-06
2172,7549,359,5,Not what I expected—too small. Returning it.,2022-02-08
2173,4385,299,4,"Great product, highly recommend! Fast delivery too.",2024-12-19
2174,6916,47,5,"Great product, highly recommend! Fast delivery too.",2023-11-14
2175,3911,1439,1,Love this! Perfect for everyday use.,2022-11-15
2176,76,1421,2,Broke after one use. Disappointed.,2022-01-13
2177,4554,629,3,"Great product, highly recommend! Fast delivery too.",2022-10-03
2178,1019,304,1,Super comfortable and stylish.,2025-02-22
2179,5300,512,1,Not what I expected—too small. Returning it.,2022-05-26
2180,4652,54,1,Overpriced and underdelivers. Avoid.,2025-04-18
2181,779,495,2,Excellent value! Will buy again.,2022-08-07
2182,3775,1184,5,Average quality for the price. Does the job.,2022-04-26
2183,5089,1203,1,Overpriced and underdelivers. Avoid.,2025-09-30
2184,5070,322,5,Works as advertised. Satisfied customer.,2023-02-21
2185,800,880,5,Overpriced and underdelivers. Avoid.,2025-05-08
2186,3820,1345,4,Excellent value! Will buy again.,2024-07-17
2187,2428,1367,1,Overpriced and underdelivers. Avoid.,2023-11-26
2188,4686,1410,2,Love this! Perfect for everyday use.,2025-01-26
2189,6813,843,2,Love this! Perfect for everyday use.,2024-02-02
2190,5547,765,4,Overpriced and underdelivers. Avoid.,2023-08-01
2191,6424,357,3,Works as advertised. Satisfied customer.,2023-01-23
2192,3329,515,3,Super comfortable and stylish.,2022-10-25
2193,4830,1414,3,Works as advertised. Satisfied customer.,2025-07-17
2194,1897,1087,3,Super comfortable and stylish.,2025-06-09
2195,6756,1308,3,"Great product, highly recommend! Fast delivery too.",2025-02-20
2196,6957,731,5,Overpriced and underdelivers. Avoid.,2022-12-03
2197,5211,967,5,Love this! Perfect for everyday use.,2025-11-26
2198,124,1153,4,Broke after one use. Disappointed.,2025-11-08
2199,2085,1399,4,"Great product, highly recommend! Fast delivery too.",2024-12-23
2200,4535,668,5,Works as advertised. Satisfied customer.,2025-10-23
2201,7583,1389,2,Average quality for the price. Does the job.,2022-03-17
2202,5989,1050,3,"Poor packaging, but item is fine. 3 stars.",2023-06-17
2203,445,135,2,"Poor packaging, but item is fine. 3 stars.",2025-06-30
2204,1624,1142,4,Average quality for the price. Does the job.,2023-02-07
2205,6670,225,2,Love this! Perfect for everyday use.,2023-07-08
2206,988,1131,3,Super comfortable and stylish.,2023-05-11
2207,121,1049,1,Average quality for the price. Does the job.,2023-09-16
2208,4891,39,2,Not what I expected—too small. Returning it.,2023-01-13
2209,2506,1186,4,Broke after one use. Disappointed.,2024-03-12
2210,4134,1215,3,Broke after one use. Disappointed.,2022-04-06
2211,2676,937,5,Average quality for the price. Does the job.,2022-08-22
2212,3917,777,2,Love this! Perfect for everyday use.,2022-05-05
2213,6006,1482,5,Works as advertised. Satisfied customer.,2022-08-31
2214,85,839,2,Overpriced and underdelivers. Avoid.,2023-04-01
2215,3723,742,2,"Great product, highly recommend! Fast delivery too.",2024-07-28
2216,3620,266,5,Works as advertised. Satisfied customer.,2022-06-15
2217,266,254,5,"Great product, highly recommend! Fast delivery too.",2025-05-03
2218,5199,729,5,"Great product, highly recommend! Fast delivery too.",2024-02-24
2219,4098,210,4,Broke after one use. Disappointed.,2022-02-13
2220,30,637,4,"Great product, highly recommend! Fast delivery too.",2025-03-21
2221,2468,124,4,Works as advertised. Satisfied customer.,2025-05-16
2222,7678,519,2,Excellent value! Will buy again.,2024-01-30
2223,7207,1069,1,"Great product, highly recommend! Fast delivery too.",2023-02-16
2224,4380,887,1,Love this! Perfect for everyday use.,2023-06-14
2225,3260,1393,3,"Great product, highly recommend! Fast delivery too.",2022-02-12
2226,5476,742,2,Not what I expected—too small. Returning it.,2024-01-21
2227,5849,817,1,Super comfortable and stylish.,2024-08-11
2228,7707,1001,1,Love this! Perfect for everyday use.,2022-11-04
2229,3520,569,2,Works as advertised. Satisfied customer.,2024-07-09
2230,5231,1000,1,Broke after one use. Disappointed.,2023-06-20
2231,4300,25,4,Super comfortable and stylish.,2022-02-08
2232,7610,32,4,Works as advertised. Satisfied customer.,2023-08-08
2233,1828,845,5,Average quality for the price. Does the job.,2025-07-22
2234,7302,914,5,Works as advertised. Satisfied customer.,2025-07-19
2235,1455,534,3,"Poor packaging, but item is fine. 3 stars.",2022-01-21
2236,3769,599,5,Love this! Perfect for everyday use.,2024-12-20
2237,1132,90,5,"Poor packaging, but item is fine. 3 stars.",2024-08-19
2238,1529,1175,4,Super comfortable and stylish.,2024-01-23
2239,4806,471,1,Average quality for the price. Does the job.,2022-12-01
2240,2859,36,5,Broke after one use. Disappointed.,2023-11-01
2241,5414,679,2,Super comfortable and stylish.,2024-09-25
2242,3532,949,5,"Great product, highly recommend! Fast delivery too.",2022-02-14
2243,2217,509,4,Super comfortable and stylish.,2024-10-07
2244,7458,1397,4,Not what I expected—too small. Returning it.,2022-05-24
2245,1340,597,3,"Poor packaging, but item is fine. 3 stars.",2024-05-28
2246,7904,333,1,Super comfortable and stylish.,2023-04-02
2247,83,940,5,"Great product, highly recommend! Fast delivery too.",2023-08-18
2248,3395,1280,4,Super comfortable and stylish.,2024-01-13
2249,7825,76,2,Broke after one use. Disappointed.,2025-05-22
2250,370,430,4,Overpriced and underdelivers. Avoid.,2023-03-01
2251,5290,208,4,Excellent value! Will buy again.,2025-11-06
2252,978,1236,1,Super comfortable and stylish.,2025-05-20
2253,553,435,4,Excellent value! Will buy again.,2024-05-16
2254,3819,985,4,Love this! Perfect for everyday use.,2022-06-04
2255,2268,376,5,Not what I expected—too small. Returning it.,2024-03-15
2256,205,726,3,Excellent value! Will buy again.,2022-07-17
2257,5244,626,4,Overpriced and underdelivers. Avoid.,2024-09-10
2258,7716,521,1,Average quality for the price. Does the job.,2022-08-18
2259,152,916,1,Broke after one use. Disappointed.,2022-07-24
2260,68,68,4,Works as advertised. Satisfied customer.,2024-10-06
2261,1774,90,1,Super comfortable and stylish.,2024-06-14
2262,5293,1079,3,Love this! Perfect for everyday use.,2025-04-17
2263,2993,1389,5,"Poor packaging, but item is fine. 3 stars.",2023-12-31
2264,6161,259,3,"Great product, highly recommend! Fast delivery too.",2025-02-24
2265,1658,1431,5,Overpriced and underdelivers. Avoid.,2022-11-27
2266,3316,695,5,Average quality for the price. Does the job.,2023-05-05
2267,3471,774,2,"Poor packaging, but item is fine. 3 stars.",2023-06-08
2268,50,258,4,"Great product, highly recommend! Fast delivery too.",2025-11-20
2269,5654,862,5,Super comfortable and stylish.,2023-09-20
2270,2328,139,5,"Poor packaging, but item is fine. 3 stars.",2024-08-30
2271,5969,1293,2,Love this! Perfect for everyday use.,2022-06-17
2272,7439,1419,2,Excellent value! Will buy again.,2023-04-15
2273,2254,1193,4,Average quality for the price. Does the job.,2025-10-24
2274,5491,1479,4,Super comfortable and stylish.,2022-01-18
2275,6039,428,4,Not what I expected—too small. Returning it.,2025-11-21
2276,6027,635,3,Overpriced and underdelivers. Avoid.,2025-11-11
2277,864,1457,5,"Poor packaging, but item is fine. 3 stars.",2025-05-04
2278,6071,406,3,Overpriced and underdelivers. Avoid.,2024-07-27
