payment_id,order_id,payment_method,amount,payment_status,payment_date
2480,2480,PayPal,273.52,Failed,2024-12-31
2481,2481,gift card,88.27,Completed,2023-02-21
2482,2482,PayPal,876.38,Failed,2024-10-15
2483,2483,gift card,1874.77,Pending,2025-04-01
2484,2484,PayPal,614.99,Pending,2022-06-19
2485,2485,PayPal,578.98,Failed,2022-12-02
2486,2486,PayPal,1307.51,Completed,2025-07-26
2487,2487,card,1746.44,Pending,2022-05-08
2488,2488,PayPal,67.54,Failed,2025-09-15
2489,2489,PayPal,1413.18,Failed,2025-03-20
2490,2490,gift card,1649.21,Completed,2024-10-25
2491,2491,PayPal,1633.22,Completed,2025-05-01
2492,2492,gift card,1038.23,Completed,2022-06-03
2493,2493,PayPal,320.55,Completed,2022-08-17
2494,2494,card,534.35,Pending,2022-11-30
2495,2495,PayPal,271.55,Pending,2023-10-01
2496,2496,card,560.76,Completed,2023-10-08
2497,2497,PayPal,3031.61,Failed,2024-06-11
2498,2498,card,1116.11,Completed,2024-06-02
2499,2499,card,1129.74,Completed,2022-09-21
2500,2500,card,170.59,Completed,2024-02-19
2501,2501,gift card,3914.36,Pending,2025-04-25
2502,2502,PayPal,980.62,Pending,2025-04-02
2503,2503,gift card,514.85,Pending,2023-12-27
2504,2504,gift card,410.6,Completed,2023-12-29
2505,2505,gift card,767.81,Completed,2025-09-09
2506,2506,gift card,249.07,Failed,2024-08-09
2507,2507,PayPal,2306.36,Completed,2022-04-03
2508,2508,PayPal,670.8,Failed,2022-09-03
2509,2509,PayPal,629.72,Pending,2025-07-11
2510,2510,PayPal,739.75,Failed,2025-01-15
2511,2511,PayPal,610.41,Pending,2024-05-23
2512,2512,card,1115.32,Pending,2024-12-13
2513,2513,card,191.71,Failed,2022-03-14
2514,2514,gift card,327.25,Failed,2024-03-23
2515,2515,PayPal,589.41,Pending,2024-04-30
2516,2516,PayPal,884.5,Completed,2022-11-04
2517,2517,PayPal,748.51,Completed,2024-04-25
2518,2518,card,407.12,Completed,2025-04-02
2519,2519,PayPal,650.33,Failed,2023-11-18
2520,2520,card,4839.34,Failed,2025-01-29
2521,2521,card,912.25,Pending,2025-05-19
2522,2522,gift card,1186.06,Completed,2025-06-29
2523,2523,card,2864.63,Completed,2023-05-06
2524,2524,gift card,2714.69,Failed,2023-01-07
2525,2525,card,623.65,Pending,2023-03-03
2526,2526,gift card,382.87,Failed,2022-09-07
2527,2527,card,386.23,Pending,2022-11-15
2528,2528,card,1469.88,Failed,2023-06-24
2529,2529,gift card,3664.07,Pending,2024-06-19
2530,2530,gift card,3262.69,Completed,2023-09-21
2531,2531,card,952.11,Completed,2025-11-04
2532,2532,card,512.23,Completed,2024-06-26
2533,2533,PayPal,4200.94,Pending,2023-05-29
2534,2534,card,478.56,Completed,2022-08-18
2535,2535,card,67.71,Pending,2024-11-27
2536,2536,card,48.05,Pending,2022-04-21
2537,2537,gift card,141.24,Completed,2025-06-08
2538,2538,gift card,406.83,Pending,2024-08-30
2539,2539,card,192.41,Failed,2025-09-10
2540,2540,gift card,281.97,Pending,2023-11-13
2541,2541,gift card,25.22,Failed,2025-07-22
2542,2542,card,167.09,Completed,2022-03-21
2543,2543,gift card,366.33,Failed,2024-02-23
2544,2544,card,517.12,Completed,2025-05-06
2545,2545,PayPal,92.98,Completed,2022-09-16
2546,2546,card,207.3,Failed,2024-12-19
2547,2547,gift card,1267.27,Pending,2025-05-29
2548,2548,card,389.48,Failed,2024-04-06
2549,2549,PayPal,695.33,Failed,2023-03-29
2550,2550,PayPal,36.46,Completed,2022-10-26
2551,2551,card,1593.21,Failed,2025-04-19
2552,2552,gift card,2353.08,Failed,2025-08-26
2553,2553,card,244.14,Failed,2022-12-24
2554,2554,card,118.49,Completed,2022-07-28
2555,2555,gift card,527.24,Completed,2024-12-15
2556,2556,gift card,1682.68,Completed,2024-11-06
2557,2557,card,19.9,Pending,2023-08-18
2558,2558,card,3043.7,Failed,2022-04-20
2559,2559,PayPal,3177.41,Failed,2023-02-12
2560,2560,card,1900.96,Failed,2025-10-03
2561,2561,card,3068.55,Completed,2022-09-10
2562,2562,card,722.77,Failed,2025-10-01
2563,2563,gift card,255.81,Failed,2024-02-29
2564,2564,gift card,895.75,Completed,2025-02-12
2565,2565,card,396.34,Pending,2022-11-09
2566,2566,gift card,114.55,Failed,2022-05-29
2567,2567,card,672.86,Failed,2024-02-09
2568,2568,gift card,1843.8,Pending,2025-06-28
2569,2569,gift card,234.14,Completed,2023-06-25
2570,2570,PayPal,2603.72,Completed,2022-03-06
2571,2571,gift card,3373.58,Pending,2023-12-19
2572,2572,card,1297.8,Failed,2025-07-06
2573,2573,card,891.33,Completed,2025-07-11
2574,2574,PayPal,946.63,Pending,2023-03-22
2575,2575,gift card,1372.37,Pending,2025-10-06
2576,2576,card,200.76,Failed,2023-06-08
2577,2577,PayPal,4763.91,Completed,2023-07-18
2578,2578,gift card,2336.42,Failed,2025-11-27
2579,2579,gift card,283.96,Pending,2023-05-11
2580,2580,card,134.36,Completed,2024-08-02
2581,2581,card,531.56,Pending,2023-03-06
2582,2582,card,669.64,Completed,2023-06-14
2583,2583,PayPal,2055.85,Failed,2024-08-12
2584,2584,PayPal,893.23,Completed,2022-10-04
2585,2585,PayPal,153.15,Pending,2024-08-13
2586,2586,PayPal,427.96,Failed,2023-09-28
2587,2587,card,1359.03,Completed,2023-08-18
2588,2588,card,274.15,Failed,2022-10-17
2589,2589,gift card,207.73,Completed,2023-05-31
2590,2590,gift card,215.89,Completed,2023-10-25
2591,2591,PayPal,390.89,Failed,2022-03-06
2592,2592,PayPal,3517.42,Failed,2025-08-10
2593,2593,PayPal,1807.05,Completed,2022-05-29
2594,2594,gift card,1265.22,Completed,2025-08-16
2595,2595,gift card,544.14,Pending,2022-12-02
2596,2596,gift card,39.46,Pending,2024-06-18
2597,2597,card,45.62,Completed,2025-08-10
2598,2598,PayPal,1943.64,Pending,2023-11-25
2599,2599,gift card,5192.2,Completed,2022-02-26
2600,2600,gift card,2121.32,Failed,2024-01-03
2601,2601,gift card,1357.24,Pending,2022-05-23
2602,2602,gift card,88.9,Pending,2024-10-09
2603,2603,gift card,44.91,Completed,2022-06-20
2604,2604,PayPal,5097.79,Pending,2025-09-29
2605,2605,PayPal,913.86,Completed,2025-11-23
2606,2606,gift card,428.85,Pending,2024-06-03
2607,2607,gift card,101.54,Completed,2025-11-27
2608,2608,PayPal,3612.3,Pending,2025-01-31
2609,2609,card,51.96,Completed,2024-07-12
2610,2610,gift card,503.06,Failed,2024-10-02
2611,2611,PayPal,184.39,Completed,2023-05-29
2612,2612,gift card,2228.62,Completed,2024-04-04
2613,2613,card,59.5,Pending,2022-10-26
2614,2614,card,1604.46,Failed,2024-03-16
2615,2615,gift card,20.07,Failed,2023-09-20
2616,2616,PayPal,62.78,Completed,2022-09-20
2617,2617,gift card,4393.67,Completed,2024-07-02
2618,2618,gift card,4853.85,Failed,2024-05-31
2619,2619,card,1675.75,Pending,2024-02-23
2620,2620,PayPal,3213.48,Pending,2022-03-10
2621,2621,card,287.31,Failed,2024-11-19
2622,2622,PayPal,710.91,Completed,2025-08-28
2623,2623,gift card,823.25,Completed,2022-08-28
2624,2624,card,43.13,Completed,2024-09-09
2625,2625,gift card,434.74,Completed,2024-09-20
2626,2626,PayPal,900.11,Failed,2022-10-21
2627,2627,card,1013.68,Completed,2025-10-31
2628,2628,card,696.01,Completed,2022-12-12
2629,2629,gift card,851.74,Pending,2022-02-12
2630,2630,card,2440.18,Pending,2023-04-18
2631,2631,card,395.85,Failed,2022-07-20
2632,2632,card,959.84,Pending,2025-08-31
2633,2633,gift card,2892.22,Pending,2024-12-10
2634,2634,card,1489.42,Failed,2022-08-19
2635,2635,gift card,723.97,Failed,2022-12-17
2636,2636,card,512.6,Completed,2024-05-20
2637,2637,gift card,145.97,Failed,2023-03-01
2638,2638,PayPal,4567.34,Failed,2022-05-28
2639,2639,PayPal,568.76,Completed,2022-01-06
2640,2640,card,2981.53,Pending,2023-05-24
2641,2641,PayPal,3362.25,Failed,2024-04-22
2642,2642,gift card,2381.85,Failed,2023-06-24
2643,2643,gift card,402.57,Failed,2023-07-26
2644,2644,PayPal,347.05,Completed,2024-08-16
2645,2645,PayPal,256.26,Failed,2022-07-27
2646,2646,card,81.35,Pending,2023-01-02
2647,2647,PayPal,20.88,Pending,2024-09-25
2648,2648,card,2127.31,Pending,2023-12-03
2649,2649,card,1287.43,Completed,2023-02-06
2650,2650,gift card,607.76,Pending,2025-10-06
2651,2651,card,1501.48,Completed,2023-11-21
2652,2652,PayPal,621.87,Completed,2024-03-20
2653,2653,gift card,223.75,Failed,2025-11-20
2654,2654,gift card,127.49,Completed,2023-12-04
2655,2655,card,419.15,Completed,2025-05-11
2656,2656,PayPal,76.17,Pending,2022-12-24
2657,2657,gift card,803.21,Completed,2024-05-05
2658,2658,card,689.8,Completed,2024-07-15
2659,2659,PayPal,1565.27,Failed,2022-02-26
2660,2660,PayPal,450.03,Pending,2023-04-14
2661,2661,PayPal,1062.87,Completed,2022-04-22
2662,2662,PayPal,269.83,Failed,2022-03-21
2663,2663,gift card,1867.13,Pending,2022-07-19
2664,2664,card,672.37,Completed,2024-12-01
2665,2665,gift card,3782.13,Completed,2024-06-06
2666,2666,PayPal,775.19,Completed,2025-11-26
2667,2667,PayPal,2672.83,Failed,2023-04-25
2668,2668,PayPal,575.63,Completed,2025-10-07
2669,2669,PayPal,2496.12,Completed,2025-04-12
2670,2670,PayPal,4883.79,Failed,2024-08-31
2671,2671,card,1743.3,Failed,2024-02-29
2672,2672,card,276.6,Pending,2022-11-20
2673,2673,card,232.96,Pending,2023-08-14
2674,2674,gift card,307.16,Completed,2022-03-22
2675,2675,PayPal,3933.33,Failed,2023-07-21
2676,2676,gift card,477.14,Pending,2025-10-23
2677,2677,PayPal,1043.31,Failed,2023-02-03
2678,2678,card,490.56,Pending,2024-01-26
2679,2679,card,278.22,Failed,2025-09-08
2680,2680,gift card,2744.31,Failed,2024-07-06
2681,2681,PayPal,200.77,Failed,2024-04-12
2682,2682,gift card,1047.22,Pending,2025-04-07
2683,2683,card,452.03,Pending,2022-11-21
2684,2684,PayPal,47.11,Completed,2024-03-21
2685,2685,gift card,92.5,Failed,2024-12-21
2686,2686,PayPal,1390.61,Pending,2023-01-17
2687,2687,card,372.24,Pending,2023-09-13
2688,2688,gift card,950.31,Pending,2022-10-28
2689,2689,PayPal,438.09,Failed,2024-06-26
2690,2690,gift card,653.38,Pending,2023-05-15
2691,2691,PayPal,851.75,Completed,2023-09-11
2692,2692,gift card,338.18,Failed,2022-09-20
2693,2693,PayPal,29.28,Completed,2025-06-26
2694,2694,gift card,51.68,Completed,2023-12-30
2695,2695,gift card,4441.79,Pending,2023-12-15
2696,2696,card,406.55,Completed,2022-01-11
2697,2697,PayPal,496.99,Pending,2023-10-29
2698,2698,PayPal,4379.97,Failed,2025-04-21
2699,2699,card,7411.94,Pending,2023-02-15
2700,2700,card,1102.51,Failed,2022-05-08
2701,2701,card,3622.96,Failed,2023-08-10
2702,2702,card,289.84,Pending,2022-12-19
2703,2703,PayPal,349.9,Completed,2025-10-28
2704,2704,card,1102.08,Failed,2022-07-30
2705,2705,PayPal,485.42,Pending,2024-03-18
2706,2706,card,928.47,Pending,2024-06-22
2707,2707,card,222.75,Pending,2025-05-17
2708,2708,PayPal,3111.02,Completed,2023-05-15
2709,2709,gift card,677.78,Pending,2024-01-01
2710,2710,PayPal,717.31,Completed,2024-07-22
2711,2711,PayPal,130.0,Pending,2022-12-02
2712,2712,PayPal,4885.26,Completed,2025-06-23
2713,2713,gift card,2079.73,Pending,2023-02-02
2714,2714,PayPal,631.47,Pending,2024-04-20
2715,2715,PayPal,428.73,Completed,2025-09-21
2716,2716,PayPal,108.17,Completed,2022-11-09
2717,2717,PayPal,408.75,Pending,2022-01-23
2718,2718,card,3695.64,Completed,2024-09-16
2719,2719,PayPal,41.68,Pending,2025-08-26
2720,2720,PayPal,1151.38,Pending,2024-05-08
2721,2721,PayPal,330.79,Pending,2025-08-18
2722,2722,PayPal,165.67,Pending,2022-06-01
2723,2723,card,75.02,Failed,2022-09-15
2724,2724,card,409.92,Completed,2022-07-29
2725,2725,card,614.39,Completed,2023-06-24
2726,2726,gift card,376.37,Failed,2023-08-13
2727,2727,card,246.62,Failed,2023-04-06
2728,2728,card,25.19,Pending,2023-02-23
2729,2729,PayPal,48.78,Completed,2023-04-19
2730,2730,gift card,1864.81,Pending,2023-12-30
2731,2731,card,862.18,Pending,2022-05-17
2732,2732,PayPal,157.84,Completed,2025-01-22
2733,2733,card,412.12,Failed,2022-06-08
2734,2734,gift card,382.86,Pending,2023-01-11
2735,2735,card,2889.02,Failed,2022-11-06
2736,2736,card,4002.75,Completed,2022-11-26
2737,2737,card,22.03,Failed,2022-12-09
2738,2738,PayPal,163.8,Failed,2024-05-26
2739,2739,PayPal,146.36,Pending,2024-03-20
2740,2740,PayPal,2000.24,Failed,2022-11-12
2741,2741,PayPal,3830.2,Failed,2024-08-05
2742,2742,gift card,2004.26,Completed,2025-01-23
2743,2743,PayPal,6572.14,Failed,2025-01-15
2744,2744,gift card,13.18,Completed,2024-06-07
2745,2745,PayPal,695.5,Completed,2022-09-18
2746,2746,gift card,871.62,Completed,2022-12-26
2747,2747,PayPal,1855.14,Failed,2025-11-20
2748,2748,PayPal,4328.94,Pending,2025-01-09
2749,2749,PayPal,1782.38,Failed,2023-10-07
2750,2750,card,2241.57,Failed,2024-07-13
2751,2751,PayPal,150.82,Failed,2024-11-01
2752,2752,gift card,277.94,Failed,2025-09-24
2753,2753,PayPal,2092.32,Failed,2022-04-01
2754,2754,card,1018.47,Failed,2022-03-27
2755,2755,gift card,3559.49,Completed,2024-10-11
2756,2756,gift card,2454.89,Pending,2023-07-03
2757,2757,card,106.54,Failed,2025-11-12
2758,2758,PayPal,1513.99,Pending,2024-10-16
2759,2759,PayPal,2974.42,Failed,2023-04-13
2760,2760,gift card,127.64,Pending,2024-03-17
2761,2761,card,221.74,Pending,2024-06-03
2762,2762,gift card,2973.69,Failed,2025-01-07
2763,2763,card,895.27,Pending,2024-01-03
2764,2764,gift card,2588.2,Failed,2024-10-06
2765,2765,PayPal,3489.27,Completed,2024-07-16
2766,2766,card,193.96,Failed,2025-01-23
2767,2767,card,4691.03,Completed,2022-02-22
2768,2768,PayPal,95.67,Completed,2022-01-09
2769,2769,gift card,1256.9,Completed,2022-11-27
2770,2770,card,265.61,Completed,2022-02-28
2771,2771,gift card,516.56,Pending,2024-12-13
2772,2772,PayPal,3319.47,Failed,2022-11-28
2773,2773,card,38.62,Failed,2023-10-29
2774,2774,gift card,1587.82,Pending,2025-07-11
2775,2775,card,302.26,Pending,2022-02-11
2776,2776,card,137.96,Completed,2024-12-02
2777,2777,PayPal,1062.41,Pending,2023-11-27
2778,2778,card,559.96,Completed,2023-01-18
2779,2779,PayPal,429.2,Failed,2025-11-04
2780,2780,PayPal,608.47,Completed,2022-06-18
2781,2781,card,62.86,Completed,2025-01-06
2782,2782,card,74.72,Completed,2023-02-19
2783,2783,gift card,198.31,Pending,2023-06-25
2784,2784,PayPal,1018.45,Failed,2025-04-11
2785,2785,gift card,244.83,Pending,2024-02-19
2786,2786,card,75.82,Pending,2022-05-11
2787,2787,gift card,926.42,Failed,2023-11-02
2788,2788,card,572.18,Pending,2025-04-10
2789,2789,gift card,415.57,Pending,2023-04-06
2790,2790,gift card,1231.36,Completed,2023-01-17
2791,2791,gift card,11.23,Failed,2023-12-07
2792,2792,PayPal,273.42,Failed,2023-03-13
2793,2793,card,188.66,Completed,2023-08-14
2794,2794,PayPal,445.44,Failed,2025-03-24
2795,2795,card,142.44,Failed,2022-10-11
2796,2796,card,2534.8,Completed,2023-03-22
2797,2797,card,2814.86,Pending,2022-10-10
2798,2798,gift card,359.37,Completed,2023-10-27
2799,2799,PayPal,1943.3,Pending,2024-10-17
2800,2800,PayPal,984.7,Pending,2024-04-03
2801,2801,gift card,527.48,Failed,2024-07-01
2802,2802,card,21.61,Failed,2024-05-04
2803,2803,card,766.77,Pending,2024-09-17
2804,2804,PayPal,582.65,Failed,2022-10-26
2805,2805,gift card,35.98,Failed,2024-09-21
2806,2806,gift card,1397.27,Failed,2025-06-21
2807,2807,card,472.52,Completed,2024-10-16
2808,2808,card,2029.23,Pending,2023-08-25
2809,2809,card,1013.65,Pending,2022-05-04
2810,2810,card,1675.29,Pending,2022-03-02
2811,2811,PayPal,1584.64,Failed,2024-01-23
2812,2812,gift card,288.42,Pending,2023-07-21
2813,2813,gift card,589.22,Completed,2023-01-18
2814,2814,card,84.32,Completed,2025-10-17
2815,2815,gift card,3017.37,Completed,2023-01-25
2816,2816,gift card,294.72,Pending,2025-01-18
2817,2817,gift card,894.31,Completed,2022-04-12
2818,2818,PayPal,310.9,Failed,2024-09-17
2819,2819,gift card,26.23,Completed,2022-04-01
2820,2820,card,1102.38,Pending,2024-09-11
2821,2821,gift card,491.21,Completed,2023-06-07
2822,2822,gift card,103.63,Pending,2024-07-08
2823,2823,gift card,2763.88,Completed,2023-08-03
2824,2824,PayPal,89.17,Completed,2023-02-19
2825,2825,gift card,2499.1,Completed,2023-03-07
2826,2826,card,281.96,Pending,2023-03-21
2827,2827,card,512.57,Pending,2025-08-01
2828,2828,PayPal,37.0,Pending,2023-06-21
2829,2829,card,3834.94,Pending,2023-04-30
2830,2830,gift card,2819.29,Pending,2022-10-20
2831,2831,gift card,469.75,Failed,2025-05-27
2832,2832,gift card,2638.44,Completed,2023-11-28
2833,2833,gift card,1297.07,Pending,2022-06-23
2834,2834,gift card,1614.63,Failed,2023-05-12
2835,2835,gift card,3340.2,Completed,2023-09-09
2836,2836,card,280.11,Pending,2024-08-15
2837,2837,gift card,112.61,Failed,2025-08-30
2838,2838,gift card,33.81,Completed,2024-01-04
2839,2839,PayPal,259.91,Failed,2024-09-12
2840,2840,PayPal,5000.81,Failed,2024-05-16
2841,2841,gift card,1343.62,Completed,2023-04-25
2842,2842,PayPal,2288.89,Completed,2023-10-08
2843,2843,card,405.38,Failed,2022-05-15
2844,2844,PayPal,172.61,Completed,2024-05-03
2845,2845,PayPal,1195.55,Completed,2024-09-06
2846,2846,PayPal,382.39,Failed,2024-07-12
2847,2847,gift card,396.43,Failed,2023-02-01
2848,2848,card,90.52,Failed,2023-12-17
2849,2849,card,539.88,Pending,2022-10-23
2850,2850,gift card,27.56,Completed,2024-01-17
2851,2851,PayPal,1578.44,Failed,2024-02-22
2852,2852,PayPal,2252.17,Completed,2024-11-06
2853,2853,card,152.95,Pending,2023-04-29
2854,2854,PayPal,100.8,Pending,2023-08-19
2855,2855,gift card,217.1,Failed,2023-04-08
2856,2856,card,629.23,Pending,2025-04-30
2857,2857,PayPal,1315.08,Completed,2022-03-11
2858,2858,card,752.71,Failed,2025-10-11
2859,2859,gift card,982.77,Pending,2024-11-02
2860,2860,card,4746.97,Pending,2022-03-18
2861,2861,gift card,4097.55,Failed,2023-04-04
2862,2862,gift card,2546.94,Completed,2024-08-07
2863,2863,PayPal,2798.16,Pending,2024-09-18
2864,2864,card,840.29,Pending,2023-09-10
2865,2865,gift card,1339.24,Failed,2023-03-27
2866,2866,card,2160.41,Failed,2025-01-16
2867,2867,PayPal,542.39,Completed,2025-08-16
2868,2868,PayPal,110.44,Failed,2023-05-14
2869,2869,card,463.11,Pending,2024-07-06
2870,2870,gift card,1636.47,Failed,2024-11-19
2871,2871,gift card,168.11,Completed,2025-09-15
2872,2872,PayPal,903.07,Failed,2023-03-06
2873,2873,PayPal,667.28,Pending,2024-10-31
2874,2874,gift card,2895.34,Failed,2025-07-12
2875,2875,gift card,486.18,Completed,2022-12-13
2876,2876,gift card,988.85,Completed,2025-01-30
2877,2877,PayPal,440.6,Completed,2024-05-09
2878,2878,gift card,124.05,Completed,2024-12-10
2879,2879,PayPal,1247.78,Failed,2023-07-19
2880,2880,card,426.18,Pending,2025-06-17
2881,2881,gift card,194.98,Failed,2024-06-01
2882,2882,PayPal,3767.44,Failed,2023-07-12
2883,2883,gift card,1767.47,Failed,2025-11-17
2884,2884,PayPal,204.2,Pending,2023-10-22
2885,2885,gift card,491.81,Failed,2023-02-15
2886,2886,PayPal,992.0,Pending,2023-08-21
2887,2887,PayPal,1941.49,Pending,2025-10-13
2888,2888,gift card,15.54,Completed,2023-06-25
2889,2889,gift card,768.87,Completed,2025-01-02
2890,2890,card,2022.85,Pending,2022-08-02
2891,2891,gift card,2371.02,Completed,2024-06-26
2892,2892,card,272.19,Completed,2025-08-15
2893,2893,gift card,429.12,Pending,2024-04-15
2894,2894,card,1793.46,Pending,2025-07-24
2895,2895,PayPal,432.69,Pending,2024-07-30
2896,2896,gift card,5344.59,Completed,2024-06-10
2897,2897,card,443.67,Completed,2024-08-14
2898,2898,PayPal,1049.54,Failed,2022-03-16
2899,2899,PayPal,2525.64,Pending,2025-01-24
2900,2900,card,3129.77,Completed,2025-05-02
2901,2901,gift card,577.72,Pending,2023-09-25
2902,2902,card,4191.62,Completed,2022-06-09
2903,2903,gift card,444.93,Failed,2024-01-05
2904,2904,gift card,1117.36,Failed,2025-11-12
2905,2905,gift card,2822.9,Completed,2025-03-06
2906,2906,card,110.65,Pending,2025-04-14
2907,2907,PayPal,117.2,Pending,2023-05-17
2908,2908,card,174.04,Pending,2024-03-27
2909,2909,gift card,69.75,Failed,2023-12-31
2910,2910,PayPal,595.14,Failed,2023-02-25
2911,2911,gift card,86.8,Completed,2022-10-05
2912,2912,PayPal,1637.41,Completed,2025-11-01
2913,2913,card,827.37,Pending,2022-06-16
2914,2914,gift card,137.21,Pending,2023-11-29
2915,2915,card,210.02,Failed,2022-07-19
2916,2916,PayPal,7.62,Completed,2025-11-19
2917,2917,gift card,147.76,Pending,2024-03-31
2918,2918,card,1513.39,Pending,2025-05-08
2919,2919,gift card,173.23,Completed,2023-01-20
2920,2920,card,6033.13,Pending,2025-06-30
2921,2921,PayPal,2441.56,Completed,2024-02-11
2922,2922,PayPal,98.02,Failed,2024-01-30
2923,2923,PayPal,191.6,Failed,2022-11-10
2924,2924,card,2926.85,Failed,2023-05-11
2925,2925,card,151.6,Completed,2025-11-17
